id,article,summary,cnnbart_summary
f9689fb9656132e1c6d186851563f2b968643791,cnn  the chief operating officer of the national childrens museum was arrested tuesday and is charged with distributing child pornography over the internet authorities said robert a singer is accused of sending images depicting child pornography to people he believed to be a 12yearold girl and her 33yearold mother according to a statement issued by us attorney michael garcia of the southern district of new york in reality he was communicating with an undercover detective for the new york police department some of the pornographic images were sent from singers computer at the museum according to an affidavit filed in support of the charges by a special agent who investigates child pornography and child exploitation for us immigrations and customs enforcement the washington museum posted a message on its web site saying officials there are horrified by news of singers arrest they reported that he has been suspended from his post effective immediately and is barred from the property singer 49 was arrested at his home in falls church virginia by federal agents according to the prosecutors statement authorities allege he engaged in several instant messaging chats and email communications with the undercover detective posing as the woman and her daughter from august  to september he is charged with five counts of distributing child pornography in interstate commerce if convicted on each count he would face a sentence of up to 140 years in prison  up to 20 years for the first count and up to 40 years for each additional count prosecutors said singer allegedly initiated contact with the undercover detective posing as the mother in an america on line chat room called cuties the chat room attracts people who are known to trade in pornographic images including child pornography according to an affidavit filed in the case by a special agent who investigates child pornography and child exploitation for us immigration and customs enforcement on five separate occasions in august 2007 singer sent several images of child pornography over the internet to the mother and the daughter including images depicting sexual acts between minors and adults and images depicting known victims of child exploitation prosecutors said in his communications with the supposed daughter singer pretended to be a 15yearold boy authorities said in august 2007 he sent her two images featuring child pornography according to the affidavit with the instruction just delete it when you are done a search of singers aol account activity showed that from july to september he sent about 80 images featuring child pornography to people including the detective authorities said in the statement also the search revealed that he had received about 10 images and one video depicting child pornography singer was expected to appear before a us magistrate judge later tuesday he is identified in the complaint as a spokesman for the national childrens museum but a spokeswoman who asked not to be identified said he was promoted to chief operating officer within the past few months he has been employed by the museum for four years she said in a written statement the museum said it was notified by the department of homeland security and ice of singers arrest we are horrified by the charges the statement said this news is deeply upsetting to the national childrens museum family as its essence the national childrens museum is about enriching the lives of children the statement said we are educators child advocates and parents anyone who does anything that might endanger the welfare of a child has no place here harming children is against everything we stand for as an organization and as individuals the museum formerly known as the capital childrens museum has been closed to the public since 2004 and operates from administrative offices the statement said a new facility is being built and is scheduled to open in 2012  email to a friend ,"robert a singer is accused of emailing child porn to 12yearold girl 
12yearold girl was actually undercover new york city detective 
singer was identified in court document as national childrens museum spokesman 
washington museum officials say they are horrified by the charges ", robert a singer is accused of sending images depicting child pornography to people he believed to be a 12yearold girl and her 33yearold mother. In reality he was communicating with an undercover detective for the new york police department some of the pornographic images were sent from singers computer at the museum. He has been suspended from his post effective immediately and is barred from the property.
63831b842812b1a3d05b04904a10d160fe7ad2af,cnn   with his hands and feet shackled and his face obscured by his long hair chester arthur stiles made his initial court appearance in las vegas nevada on wednesday morning on charges stemming from the videotaped rape of a 2yearold girl chester stiles appears wednesday in a las vegas nevada courtroom stiles 37 was taken into custody monday night after a henderson nevada police officer pulled over the white buick century he was driving prosecutors added a couple more charges before wednesdays hearing bringing the total to 23 felony counts including a charge of lewdness with a minor sexual assault and the use of a child in the production of pornography according to a statement issued by the clark county nevada court one of the lewdness charges stems from a 2004 incident while the others are related to the videotape the court said judge deborah lippis set november 19 as the date for the preliminary hearing after the hearing stiles courtappointed attorney said his client was overwhelmed by the public opinion in the case i think hes a little out of it public defender jeff banks said jerry t donohue the attorney for the girls mother told cnn that the child on the videotape was younger than 3 when the abuse occurred the girl who is now 7 was found last month after a nationwide search the girls mother said on the dr phil show wednesday that she was relieved about stiles arrest although it would have been better if they found him dead the woman said she will testify against stiles if the case goes to court she told phil mcgraw that her daughter remembers nothing about the videotaped assault and that she recently had a conversation with the girl about inappropriate touching she said her daughter told her that if someone touched her inappropriately the girl would scream and tell her mother but she told mcgraw i dont trust anybody now although she is in a relationship with a man her daughter calls dad she said i dont feel comfortable leaving her with him nor with anybody else  i just cry and blame it on myself eightandahalf months pregnant she said the incident has placed a lot of strain on her asked if she would rather not have known about the assault she said yes i could have lived without knowing it a former girlfriend of stiles said that before the arrest she lived in fear after going to police to identify the suspect after seeing enhanced photos from the videotape on the local news ive had my share of nightmares elaine thomas told cnns nancy grace thomas said she screamed when she recognized the photos on television and had no choice but to contact police about the man she had thought was a weapons enthusiast with only a minor criminal record  watch thomas say how she felt when she saw the photos   how could i not tell them who that man was that little girl suffered unimaginable things and i knew for a fact it was him thomas said another former girlfriend of stiles tina allen said this month she thinks she is the reason stiles came in contact with the girl and is mortified by the allegations against him he said hed been in the navy and you know i was looking for a strong guy to represent to my sons what i thought they needed to be allen said allen said she took stiles to a crowded apartment where her son and daughter lived also living in the apartment were a family friend and her daughter the alleged assault victim todd allen tina allens son said he recognized his old apartment from scenes in the video  email to a friend  cnns ed payne and ted rowlands contributed to this report,"new accused pedophile chester arthur stiles gets additional charges 
new i think hes a little out of it his attorney says 
suspects exgirlfriend ive had my share of nightmares
stiles 37 arrested following a routine traffic stop ", chester stiles 37 was taken into custody monday night after a henderson nevada police officer pulled over the white buick century he was driving. Prosecutors added a couple more charges before wednesdays hearing bringing the total to 23 felony counts including a charge of lewdness with a minor sexual assault and the use of a child in the production of pornography.
05688bac0e46542be65a6df240428a6f26c86fd0,johannesburg south africa  south african fast bowler dale steyn took a careerbest five for 34 as the proteas took a tight grip on the first test against new zealand in johannesburg steyns careerbest 534 was his fourth fivewicket haul in 14 tests new zealand were bowled out for 118 in reply to south africas 226 and the home side piled on the agony by reaching 179 for two in their second innings hashim amla and jacques kallis shared an unbeaten stand of 159 as south africa stretched their lead to 287 south africas bowlers excelled to bring their side back into the game after their disappointing first innings they snapped up five wickets in the morning session when the kiwis could only muster 56 runs former new zealand captain stephen fleming made 40 but the next best score was new cap ross taylors 15 fleming was struck on the right forearm by steyn and did not field during the afternoon coach john bracewell said he had gone for precautionary xrays but there was only bruising new zealand 41 for two overnight lost nightwatchman shane bond bowled by a steyn yorker before makhaya ntini claimed the crucial wicket of fleming who was well caught by ab de villiers diving to his left at third slip scott styris and taylor scraped 19 runs in 10 overs before more wickets tumbled steyns figures bettered his previous best of five for 47 against the same opponents at centurion two seasons ago it was his fourth fivewicket haul in 14 tests ntini took three for 47 and kallis two for 11 south africa made an uncertain start to their second innings with openers herschelle gibbs and captain graeme smith out cheaply but amla and kallis blunted the attack and then took charge they batted together for 205 minutes amla facing 230 balls and hitting 13 boundaries in his 85 while kallis hit 12 fours off 122 deliveries in reaching 76 the kiwis were left to regret  brendon mccullums failure to hold a chance from amla off shane bond when the batsman had only scored two the ball was hard and new and we were trying to get momentum it cost us a lot said coach john bracewell email to a friend ,"south africa lead new zealand by 287 with 8 wickets standing in the 1st test 
the proteas reach 1792 in their second innings after the kiwis are 118 all out 
south african paceman dale steyn takes a careerbest 534",South africa fast bowler dale steyn took a careerbest five for 34 as the proteas took a tight grip on the first test against new zealand in johannesburg. It was his fourth fivewicket haul in 14 tests and bettered his previous best of five for 47 against the same opponents at centurion two seasons ago. hashim amla and jacques kallis shared an unbeaten stand of 159 as south africa stretched their lead to
5ba0d22ccba29ac8a3c77da069165d6016f5a214,real simple  here are five great ways to enjoy your summer lazing in a hammock is one of the best ways to spend a summer evening best way to cut jeans into shorts   what better way to declare the start of summer the key to cutting off jeans is not to go too short too soon slip on the jeans and mark the desired length on one leg with chalk take them off fold the leg at the mark and iron the fold says caroline calvin creative director of levis then cut just under the crease with fabric scissors lay the short jean leg on top of the other side and cut to evenly match repeat as needed to get the length you want ninetydegree days bring em on the best way to catch fireflies   how with womanly wiles fireflies blink to attract a mate explains naturalist lynn havsall director of programs at the george b dorr museum of natural history in bar harbor maine males fly around while females sit in trees in shrubs or on the ground so find a female and watch her blinking pattern then imitate the pattern with a pen flashlight and the males will come to you a plus the bugs move slowly so theyre easy to trap in a jar punch some holes in the lid and add a little grass and a piece of fruit for moisture admire your pretty nightlights till bedtime then let them go the best way to run on the beach  who needs a treadmill when you have miles of shoreline running on the beach can get you into great shape take it from lifeguard benjamin guss 25 of del mar california who recently qualified to compete in this years iron man triathlon yes that means swimming 24 miles biking 112 miles and then running a marathon  consecutively in kailuakona hawaii beware shoeless joes if you choose to run barefoot keep your workouts brief at first to allow tender soles to build up calluses you can get blisters even burns from hot soft sand says guss i like to run barefoot but for more than a couple miles i wear shoes know your sand in soft sand one mile is like two says guss you may work foot and leg muscles you dont always use so start slowly and hard sand can be as tough on your legs as the road so wear running sneakers pick the right time to run my favorite time is in the evening says guss the wind dies down and the sand isnt that hot to work harder fill small bags with sand to use as hand weights the best way to get in and out of a hammock  everyone looks good lazing in a hammock   its getting in and out thats tricky to make it less so try these tips from penny waugh a buyer for   position your backside toward the hammocks center and tilt back until you reach a 45degree angle with the hammock parallel to your rear  gently sit back into the hammock and let it level out  swing your legs up and stretch them out  lie back loll sigh contentedly for a graceful exit sit upright and swing your legs off anchoring your feet on the ground then push with your behind gathering momentum to stand its tricky since theres nothing to hold on to says waugh but its good for the glutes the best way to tie espadrilles  apply this laceup logic from meghan cleary author of the perfect fit what your shoes say about you  slide your foot fully into the shoe and plant it firmly on the floor  cross and tie the laces once behind the ankle then bring them forward cross and tie again and continue up the leg depending on how long the laces are the calf is the maximum height  any higher and youll look like a gladiator  each time you cross and tie secure the laces slightly tighter than is comfortable since they will loosen a bit when you walk just dont cut off your circulation  for a streamlined leg make the final tie in the back create a more whimsical look by putting the final tie in front with a small bow email to a friend  get a free trial issue of real simple  click here  copyright 2007 time inc all rights reserved,"real simple tips can add up to great summer 
best way to catch fireflies starts with easiest to catch 
tip on how not to look like a gladiator when wearing espadrilles 
there is a graceful way to get in and out of a hammock ",Lazing in a hammock is one of the best ways to spend a summer evening best way to cut jeans into shorts   what better way to declare the start of summer the key to cutting off jeans is not to go too short too soon. Find a female and watch her blinking pattern then imitate the pattern with a pen flashlight and the males will come to you.
9f63d6256158d260c426a9336d19b760d9bc5a48,amman jordan cnn  in the sunbathed schoolyard of the shmisani institute for girls in amman jordan principal sanaa abu harb makes an announcement over the speaker system iraqi students at the shmisani school in amman gather around a teacher one in 5 students there is iraqi all iraqi girls come outside now all iraqi girls iraqi girls only she repeats several times making sure the message is clear and waving away jordanian pupils attracted by the commotion dozens of girls in green apronlike uniforms pour out into the courtyard and cluster on the top level of a stone staircase overlooking a concrete playground harb wants the cnn crew to see how many iraqi refugee girls her school is accommodating this school year she says 145 students are iraqi  roughly 20 percent of the students at this statefunded institution  with another 40 iraqi children on a waiting list  watch iraqi girls describe a long way from home   the reason behind the jump in the number of iraqis at the school is a new government policy for the first time since the start of the iraq war jordan is allowing all iraqi children  regardless of refugee status  to enroll in statefunded schools simply this means that even illegal refugees with no paperwork can send their kids to school with no questions asked the move is cementing a massive population shift in the middle east more than 22 million iraqis have fled the violence in their homeland most of them seeking refuge in neighboring jordan and syria according to humanitarian officials jordanian minister of education khalid touqan says he expects jordan to accommodate 40000 to 50000 iraqi students this year thats more than double the number of iraqi children enrolled in public school two years ago harb on the front line of the phenomenon says the influx is putting a strain on her school even with some un and us aid to jordan theres still not enough money we need more teachers here more resources more buildings more chairs for all iraqi students and our students she says in a nearby neighborhood in the study room of the ahmed toukan school for boys a handful of iraqi kids talk of their experience living far from home seated at a rectangular table covered with a red and white tablecloth the boys tell stories of horror and displacement eighteenyearold qutaiba lost five immediate family members before moving to jordan to try to live a normal life matteroffactly and with a straightahead stare he repeats the number five members most of the boys and young men from iraq have missed several years of school  up to a fouryear educational gap that will delay not only their high school graduation but also their entry into the workforce all say though that they feel lucky to have gotten out even if the violence in their country means always having to be on the move ready to live far from home and away from loved ones its not strange for me to be in the middle of people i dont know says eleventh grader ziad tarek al shamsi i had friends in iraq when i was small i left them in america i left them i came here i left them he pauses but you have to miss your country the united nations high commissioner for refugees estimates up to 250000 schoolage iraqi children are in jordan many of them are enrolled in private institutions but as families run out of money they had when they left iraq they turn to public schools even so more than a month into the new academic year fewer iraqi families than first anticipated enrolled their kids in schools this year according to the charity save the children 21000 iraqi children have so far enrolled in jordanian classrooms as a result the government extended the deadline for student applications and cut down on the required paperwork for iraqi families the lower registration numbers were attributed in part to illegal refugees fears of being identified through their childrens school records regardless of what the final number will be this year the population shift in the middle east is according to unhcr head antonio guterres the largest urban refugee situation in the world iraqi families are changing the social fabric of jordanian society about 10 percent of jordans population is now made up of iraqi refugees  the estimates range from 500000 to 750000 of them the schoolchildren are living examples of how the iraq war may permanently change the middle east iraqi children will be incorporated and integrated within our mainstream line of education says touqan the education minister we will not run a parallel system of education email to a friend ,"jordan opens school doors to all iraqi children regardless of refugee status 
principal says her school is 20 percent iraqi this year 
education minister iraqi kids will be incorporated into mainstream life 
one student says he lost five family members in iraq ",More than 22 million iraqis have fled the violence in their homeland most of them seeking refuge in neighboring jordan and syria according to humanitarian officials. For the first time since the start of the iraq war jordan is allowing all iraqi children regardless of refugee status to enroll in statefunded schools. Even illegal refugees with no paperwork can send their kids to school with no questions asked.
fb6516de631cade629b797e8f40f377523c4aa0e,cnn  after weeks of controversy over michael mukaseys views on waterboarding the senate late thursday approved the former judges nomination for attorney general by a 5340 vote waterboarding threatened to derail the approval of president bushs nominee to lead the justice department president bush nominated mukasey to replace longtime ally alberto gonzales who resigned in september the nomination had been considered at risk after a number of democratic senators opposed mukasey because of questions that arose from his views on the terror interrogation technique known as waterboarding and the presidents power to order electronic surveillance mukasey a former federal judge in new york told senators he considers waterboarding repugnant but he could not categorically say whether the technique amounts to torture which us and international law bans waterboarding is a technique that involves restraining a suspect and pouring water on him to produce the sensation of drowning mukaseys confirmation was all but assured last week when two key democrats on the senate judiciary committee  sens dianne feinstein of california and chuck schumer of new york  said they would vote in favor of mukasey despite the controversy the department of justice once the crown jewel among government institutions is adrift and rudderless schumer said tuesday  the same day the committee voted 118 to send mukaseys nomination to the senate floor it desperately needs a strong and independent leader at the helm to set it back on course and i believe judge mukasey is that person schumer said that in a meeting friday the nominee said that congress would be within its rights to pass a law that bans waterboarding across all government agencies and that the president would have absolutely no legal authority to ignore it schumer said he believed mukasey would be more likely to find waterboarding illegal than an interim attorney general indeed his written answers to our notices have demonstrated more openness to ending the practices we abhor than either of this presidents previous attorney general nominees have but mukaseys pledge to enforce such a law rang hollow with sen patrick leahy dvermont the judiciary committees chairman some have sought to find comfort in judge mukaseys personal assurance that he would enforce a future new law against waterboarding if this congress were to pass one leahy said tuesday unsaid of course is the fact that any such prohibition would have to be enacted over the veto of this president however the committees ranking republican sen arlen specter of pennsylvania said he believed mukasey would enforce a law banning waterboarding he could have said a lot of things which would have given me more assurances specter said earlier but he is intelligent hes really learned in the law hes strong ethical honest beyond any question hes not an intimate of the president a majority of americans consider waterboarding a form of torture but some of those say its ok for the us government to use the technique according to a poll released tuesday asked whether they think waterboarding is a form of torture more than twothirds of respondents or 69 percent said yes 29 percent said no asked whether they think the us government should be allowed to use the procedure to try to get information from suspected terrorists 58 percent said no 40 percent said yes the cnnopinion research corp telephone poll of 1024 american adults was carried out over the weekend and had a sampling error of plus or minus 45 percentage points email to a friend ,"president bush nominated mukasey to replace alberto gonzales 
mukasey is a former federal chief judge in new york 
some democratic senators opposed nominee due to views on waterboarding 
human rights groups consider waterboarding a form of torture ",After weeks of controversy over michael mukaseys views on waterboarding the senate late thursday approved the former judges nomination for attorney general by a 5340 vote waterboarding threatened to derail the approval of president bushs nominee to lead the justice department president bush nominated m Mukasey to replace longtime ally alberto gonzales who resigned in september the nomination had been considered at risk.
0a71f063b78184b4ca2ffee3c642d48dc27ef91b,orme tennessee cnn  the drought in the southeastern united states means more than just brown lawns to the folks in orme tennessee water flows from their taps for just three hours each evening a 1961 firetruck loads up with water from a hydrant in alabama to haul back to orme tennessee the mountain spring that supplies water to the town usually dries up at the end of summer but just for a few days this year it dried up early on august 1 and hasnt revived leaving the towns 145 residents high and dry and relying on water trucked in from the next state every day at 6 pm orme mayor tony reames turns a big valve to release water from the towns tank when he turns the crank again at 9 pm taps in the town run dry when they cut it back on we jump for joy orme resident debbie cash said and then you only have it for three hours three hours to do all the laundry bathing dishwashing and animal watering that has to be done  watch how cash copes   the old mining town could be the canary in the coal mine for the rest of the region just 150 miles to the southeast the 45 million people who live in and around atlanta georgia are nervously watching water levels go down at their major reservoir the drought has highlighted an ongoing struggle between georgia alabama and florida over rights to water from the chattahoochee river all of these people that are on the river systems better take note because once your streams and tributaries to the river start drying up the river isnt far behind reames said  see photos of a atlantas shrinking lake lanier reservoir   volunteers take turns three days a week driving a tanker truck or ormes dieselbelching 1961 fire truck to a hydrant near bridgeport alabama 2 miles down the road making several round trips they haul about 25000 gallons of water back to orme each day bridgeport which gets its water from the tennessee river doesnt charge its neighbor stevenson and new hope alabama also help out occasionally bringing trucks full of water to the hydrant where its transferred to the orme trucks  see where orme has to go for water   but things are looking up in orme a pipeline from bridgeport is nearly complete built with the help of a 378000 grant from the federal government with this new water coming in then well have it made cash said now we wont have to worry about it no more in addition an austin texas company called h2o guard is planning to donate watersaving sink aerators shower heads and toilet valves to everyone in orme  on november 17 company spokesman robert easter said we think were going to get another 90 gallons savings per day per household easter said thatll make that little water tower in that town go from three hours to four hours without any change in anyones habits reames said residents have found creative ways to conserve flushing toilets with condensation water from air conditioners and undrinkable water from swimming pools that were filled early in the summer its a lesson for everyone cherish the water you got and be kind of careful with it cash said because you never know if you will be out of water email to a friend  cnns jim kavanagh contributed to this report,"orme tennessee has running water from 6 pm to 9 pm
towns spring ran dry in midst of southeast drought 
donated water is trucked in from alabama 
completion of pipeline will solve problem for good ",The drought in the southeastern united states means more than just brown lawns to the folks in orme tennessee water flows from their taps for just three hours each evening. The mountain spring that supplies water to the town usually dries up at the end of summer but just for a few days this year it dried up early on august 1 and hasnt revived. The old mining town could be the canary in the coal mine for the rest of the region just 150 miles to
700e0d133d2f5c2e65960aae7bffa66bb62c0df4,cnn  china has suspended exports of the aqua dots toys contaminated with a chemical that can convert to a powerful date rape drug the staterun xinhua news agency reported saturday the toys have caused some children who swallowed the craft toys to vomit and lose consciousness china suspended exports of the aqua dots toys that contain a chemical that converts into a date rape drug the agency said that the general administration of quality supervision inspection and quarantine aqsiq has ordered an investigation by quality control agencies and will release results as soon as they are available the aqsiq did not reveal the name of the toys producer xinhua said us safety officials voluntarily recalled about 42 million of the chinesemade toys wednesday scientists have found the highly popular holiday toy contains a chemical that once metabolized converts into the toxic date rape drug ghb gammahydroxy butyrate scott wolfson a spokesman with the us consumer product safety commission cpsc told cnn children who swallow the beads can become comatose develop respiratory depression or have seizures a cpsc statement warned the artsandcraft beads which have been selling since april at major us retail stores under the name aqua dots have also been distributed in australia under the name bindeez beads the bindeez toys were recalled tuesday by melbournebased moose enterprise pty ltd after three children in australia swallowed large quantities of the beads and were hospitalized i was so frightened because i thought she wasnt going to make it heather lehane told cnn affiliate network 7 of her 10yearold daughter charlotte who was hospitalized in australia after ingesting some of the beads in the united states the washingtonbased safety commission said it has in recent days received two reports detailing the severe effects of the digested beads which are part of a craft kit aimed at kids 4 years and older the cpsc said a boy nearly 2 years old swallowed several dozen beads he became dizzy and vomited several times before slipping into a comatose state for a period of time the commission said the toddler was hospitalized and has since fully recovered the second incident involved a child who vomited fell into a coma and was hospitalized for five days it was not immediately clear whether the child had made a full recovery torontobased toy distributor spin master ltd stopped shipping the aqua dots toys and asked retailers to pull them off their shelves where they were previously sold for 17 to 30 anyone with aqua dots at home should return the product to the company cpsc spokeswoman julie vallese said the toy had been named toy of the year in australia and recently crested walmarts list of top 12 christmas toys walmart on thursday listed the toys on its web site as out of stock online and had removed them from their top toy list as well this latest recall is part of a larger batch of recalls of chinesemade toys that have swept across the country last month alone us government safety officials and retailers voluntarily recalled at least 69000 chinesemade toys over concerns of excessive amounts of lead paint which can cause hazardous lead poisoning email to a friend  cnns janine brady jason carroll laura dolan julie oneill and leslie wiggins contributed to this report,"staterun news agency china orders an investigation by quality control agencies 
children who swallow the beads can become comatose or have seizures 
toys are sold as aqua dots in the us as bindeez beads in australia 
three children were hospitalized in australia after swallowing large quantities ", china has suspended exports of the aqua dots toys contaminated with a chemical that can convert to a powerful date rape drug. The toys have caused some children who swallowed the craft toys to vomit and lose consciousness. The agency said that the general administration of quality supervision inspection and quarantine has ordered an investigation by quality control agencies.
180642a2ddfce93ceaf3ee3ec4779400fe67ae1e,cnn  tens of thousands of congolese refugees fled camps tuesday in the democratic republic of congo as rebel troops attacked government forces in the area the un refugee agency said refugees move along a road tuesday in mugunga near goma in the democratic republic of congo a press release from the un high commissioner for refugees said it didnt appear rebels had targeted the camps but it reported some were looted after camp residents classified as internally displaced persons fled roads to goma about 10 miles from the camps were crowded with refugees and local residents fleeing the fighting the unhcr reported torrential rain made the movement even more difficult the main road toward sake was crowded with people we had difficulties getting through unhcr field safety adviser pierre nazroo was quoted as saying in the agencys release internally displaced people are moving from site to site direction goma unhcr spokesman ron redmond said they have been living in extremely difficult conditions anyway now they have nothing but what they can carry redmond added these are people in poor health they are soaking wet because of the torrential downpours they need shelter they need water they need a lot of assistance so were going to have to move quickly to get that help to them because a lot of them are already in a weakened state while the congolese government accused troops under rebel general laurent nkunda of staging the attack a nkunda spokesman denied the allegation according to a report from the integrated regional information networks a unaffiliated news service the spokesman bwambale kakolele said rwandan hutu rebels who also operate in the area were behind the attack that report said a spokesman for the un military mission in the congo said it was uncertain which group attacked the congo army outpost near the village of kishangazi according to the unaffiliated news service we think it could have been insurgents close to nkunda who attacked but we cannot rule out the rwandan rebels spokesman col pierre cherayron was quoted as saying the unhcr identified the affected camps as mugunga i mugunga ii lac vert and bulengo saying about 28000 had abandoned the first three camps and about 2000 had left bulengo the unhcr said 375000 congolese in north kivu province have been forced from their homes in the past year in the past two months alone 160000 have fled their homes amid the fighting between renegade troops and government forces the agency said north kivu is in eastern congo near the borders of rwanda and uganda congolese president joseph kabila has tried to gain a ceasefire with the rebels in the area under nkunda but fighting continues as hardliners among the rebels and in the government have blocked reconciliation efforts according to the international crisis group an nongovernmental organization looking for solutions to conflicts email to a friend ,"new congo rebels blame rwandan hutus for attack report says 
internally displaced congolese flee as rebels attack government troops 
torrential rain makes refugee movement difficult 
un refugee agency some 375000 have been forced from homes in past year ",Tens of thousands of congolese refugees fled camps t Tuesday in democratic republic of congo as rebel troops attacked government forces in the area. Un refugee agency said it didnt appear rebels had targeted the camps but it reported some were looted after camp residents classified as internally displaced persons fled roads to goma about 10 miles from the camps were crowded with refugees.
3e868fbad714ceab14a41fa9dd5d8a40204f2199,livewire  voluble gary vaynerchuk 31 the host of wine library tv an online video show has been known to lick rocks suck leather and eat dirt while on camera all to illustrate the unique properties of wine wine library tv host gary vaynerchuk discusses four spooky wine varieties for halloween show of a wild and gamey red from rioja spain vaynerchuk says hit a deer on the road throw a bunch of cherries on it take out your knife cut the deer bite it thats the flavor profile that kind of attitude appeals to people who are mystified by the arcane lexicon of traditional wine journals or turned off by what they perceive as elitist barriers across the internet budding wine geeks are discovering a burgeoning number of web sites blogs bulletin boards and other outlets that preach the gospel of the grape in terms they can understand about 40000 internet viewers   many of them 20somethings  have a daily appointment with wine library tv the lowbudget video blog is produced five days a week from a nondescript office in the threelevel wine retail operation that vaynerchuks family owns in springfield new jersey vaynerchuk has a discerning nose and palate and he doesnt dumb down his subject yet he stuffs his patter with sports and popculture references  and the kind of language a wine spectator critic would be unlikely to employ the mission of wine sites like wine library tv say several of the people behind these new outlets is to demystify wine and in some cases sell it too using the language attitude and new media that appeal to a young techsavvy generation they advocate trusting ones own palate rather than obeying powerful wine critics some of the sites also provide opportunities for average wine drinkers to share their opinions one site savoreachglasscom declares its dedication to exploring the spirit of wine for a new generation with reviews online journals and essays that explain the finer points of winemaking   all with attitude the wine establishment is about ratings and reputation says the sites founder tynan szvetecz 29 its about collecting the good stuff as defined by someone elses palate and tastes that bores a younger generation were not afraid to be smartasses he continues we make fun of ourselves oldworld wine makers newworld wine makers and anyone else we can get our hands on in the us interest in wine is exploding while consumption has leveled out in traditional wineproducing countries such as france italy and spain especially among young people it has trended upwards in the us for 15 straight years the us is projected to overtake no 2 italy by the end of 2007 according to the annual report the us wine market impact databank review and forecast a leading industry trade publication many of the new converts to wine are the socalled millennials the under30 age group coveted by beverage marketers and so comfortable online that theyre also called igen or the internet generation one of the wine web sites targeting a younger demographic is vinesugarcom which features a blog called wine burps we love wine but hate the elitism writes founder ryan odonnell after all its just grape juice with rants about wine tasting fees a feature spotlighting wine hotties working at california wineries as well as interactive maps that plot and rate wineries vinesugarcom leaves little doubt about its target audience cellartrackercom an online wine community appeals to more established wine collectors the site provides free software   designed by eric levine a fortuitously named former microsoft software developer   that allows wine enthusiasts to create an online inventory of their wines the 39000 users who count 6 million bottles in their virtual cellars post reviews of their wines and access scores and other data via pdas and cell phones community tasting notes shed light on how cellarworthy wines are evolving helping others decide when to crack open a treasured bottle corkdcom another online community of wine fans already had 40000 users when vaynerchuk purchased the site last year the free service allows users to catalog and review wines instead of having friends as on facebook members identify drinking buddies and check out what theyre drinking in the growing presence of wine fans on the internet  newbies as well as connoisseurs  vaynerchuk sees a movement theyre part of forums they meet up offline he says its about bringing people together its all thats right about wine vaynerchuk should know the 300plus shows he has taped in the past two years have developed a cult following of online fans who call themselves vayniacs share wine tips and obsess about their hero on the sites forum on a recent rainy afternoon vaynerchuk barreled unrehearsed and unscripted through a 20minute show in a single take he wrapped up wine library tv episode no 337 with what has become his signature line you with a little bit of me were changing the wine world arent we email to a friend  lifewire provides original and syndicated lifestyle content to web publishers neil edward schlecht is a freelance writer based in litchfield county connecticut and the author of more than a dozen travel guides,"wine library tv internet show has about 40000 regular viewers 
show takes irreverent look at wine business 
wine consumption has risen in united states for last 15 years ",Wine geeks are discovering a burgeoning number of web sites blogs bulletin boards and other outlets that preach the gospel of the grape in terms they can understand. Many of the people behind these new outlets is to demystify wine and in some cases sell it too. They advocate trusting ones own palate rather than obeying powerful wine critics.
