id,article,summary,cnnbart_summary
017d27d00eb43678c15cb4a8dd4723a035323219,washington cnn  as he awaits a crucial progress report on iraq president bush will try to put a twist on comparisons of the war to vietnam by invoking the historical lessons of that conflict to argue against pulling out president bush pauses tuesday during a news conference at the  north american leaders summit in canada on wednesday in kansas city missouri bush will tell members of the veterans of foreign wars that then as now people argued that the real problem was americas presence and that if we would just withdraw the killing would end according to speech excerpts released tuesday by the white house three decades later there is a legitimate debate about how we got into the vietnam war and how we left bush will say whatever your position in that debate one unmistakable legacy of vietnam is that the price of americas withdrawal was paid by millions of innocent citizens whose agonies would add to our vocabulary new terms like boat people reeducation camps and killing fields  the president will say the president will also make the argument that withdrawing from vietnam emboldened todays terrorists by compromising us credibility citing a quote from al qaeda leader osama bin laden that the american people would rise against the iraq war the same way they rose against the war in vietnam according to the excerpts here at home some can argue our withdrawal from vietnam carried no price to american credibility but the terrorists see things differently bush will say on tuesday democratic senate majority leader harry reid said president bushs attempt to compare the war in iraq to past military conflicts in east asia ignores the fundamental difference between the two our nation was misled by the bush administration in an effort to gain support for the invasion of iraq under false pretenses leading to one of the worst foreign policy blunders in our history while the president continues to staythecourse with his failed strategy in iraq paid for by the taxpayers american lives are being lost and there is still no political solution within the iraqi government it is time to change direction in iraq and congress will again work to do so in the fall the white house is billing the speech along with another address next week to the american legion as an effort to provide broader context for the debate over the upcoming iraq progress report by gen david petraeus the top us military commander and ryan crocker the us ambassador in baghdad president bush has frequently asked lawmakers  and the american people  to withhold judgment on his troop surge in iraq until the report comes out in september  watch bush criticize the iraqi government   it is being closely watched on capitol hill particularly by republicans nervous about the political fallout from an increasingly unpopular war earlier this month defense secretary robert gates said he would wait for the report before deciding when a drawdown of the 160000 us troops in iraq might begin bushs speeches wednesday and next week are the latest in a series of attempts by the white house to try to reframe the debate over iraq as public support for the war continues to sag a recent cnnopinion research corporation poll found that almost twothirds of americans  64 percent  now oppose the iraq war and 72 percent say that even if petraeus reports progress it wont change their opinion the poll also found a great deal of skepticism about the report 53 percent said they do not trust petraeus to give an accurate assessment of the situation in iraq in addition to his analogy to vietnam bush in wednesdays speech will invoke other historical comparisons from asia including the us defeat and occupation of japan after world war ii and the korean war in the 1950s according to the excerpts in the aftermath of japans surrender many thought it naive to help the japanese transform themselves into a democracy then as now the critics argued that some people were simply not fit for freedom bush will say today in defiance of the critics japan  stands as one of the worlds great free societies speaking about the korean war bush will note that at the time critics argued that the war was futile that we never should have sent our troops in or that americas intervention was divisive here at home while it is true that the korean war had its share of challenges america never broke its word bush will say without americas intervention during the war and our willingness to stick with the south koreans after the war millions of south koreans would now be living under a brutal and repressive regime email to a friend ,"president bush to address the veterans of foreign wars on wednesday 
bush to say that withdrawing from vietnam emboldened todays terrorists 
speech will be latest white house attempt to try to reframe the debate over iraq ",President bush will try to put a twist on comparisons of the war to vietnam by invoking the historical lessons of that conflict to argue against pulling out. The president will also make the argument that withdrawing from vietnamese emboldened todays terrorists by compromising us credibility. The white house is billing the speech along with another address next week to the american legion as an effort to provide broader context for the debate over the upcoming iraq progress report.
85f55a3e0dd672857aaaaa80954934a57b7a2fbf,london england cnn  a chronology of bombings and attempted bomb attacks in the mainland uk since the 1970s  police close off streets around haymarket in londons busy theater district june 29 2007 police defuse a bomb consisting of 200 liters of fuel gas cylinders and nails found in an abandoned car in haymarket central london a second car packed with gas and nails was later found to have been parked just a few hundred yards from the first before it was towed away by traffic wardens in the early hours of friday for violating parking restrictions police say two vehicles clearly linked july 21 2005 two weeks after the deadly 77 bombings four men are alleged to have attempted to carry out a second wave of attacks against londons transport network at three london underground stations and aboard a bus but their alleged rucksack bombs fail to explode july 7 2005 four suicide bombers detonate themselves aboard three underground trains and a bus in a morning rush hour attack against londons transport network killing 52 people and injuring around 700 more al qaeda claims responsibility in a video statement august 2004 antiterrorist police disrupt a plot by islamic militants to blow up targets including the ministry of sound nightclub and the bluewater shopping center in southeast england using explosives packed into limousines and large vehicles seven men are convicted in may 2007 and sentenced to up to 26 years in prison march 2001 a car bomb explodes outside the bbcs london headquarters wounding one man police blame the real ira a republican splinter group opposed to the iras cease fire april 1999 three people die when a nail bomb explodes in the admiral duncan pub in londons gay district  the third in a spate of series of nail bomb attacks also targeting immigrant areas of the city that left dozens injured a 23yearold selfdeclared nazi david copeland is sentenced to six life terms june 1996 a massive ira bomb explodes in a shopping center in central manchester injuring more than 200 people february 1996 two people die as ira terrorists detonate a bomb in londons docklands area causing damage estimated at around 170m and ending the groups 17month cease fire april 1993 an ira truck bomb devastates part of londons financial district killing one and wounding 44 march 1993 two boys aged three and 12 are killed and dozens are injured by two bombs left in litter bins in warrington northern england the ira admits planting the bombs april 1992 a huge ira car bomb in londons financial district kills three people and wounds 91 february 1991 ira terrorists launch a mortar attack at prime minister john majors downing street offices noone is injured september 1989 eleven people die and 22 are wounded when an ira bomb explodes at a royal marine music school in deal southern england december 1988 a pan am airliner explodes over the scottish town of lockerbie killing 259 aboard and 11 people on the ground libyan agent abdel basset almegrahi convicted of the attack in 2001 was this week granted the right to mount a fresh appeal read about lockerbie bomber october 1984 five people die in an ira bomb attack on a hotel in brighton southern england where prime minister margaret thatcher and her cabinet are staying for the conservative partys annual conference december 1983 an ira bomb at londons harrods department store kills six people july 1982 two ira bomb attacks on soldiers in londons parks kill 11 people and wound 50 octobernovember 1974 a wave of ira bombs in british pubs in birmingham and guildford kill 28 people and wound more than 200 february 1974 a coach carrying soldiers and families in northern england is bombed by the ira killing 12 and wounding 14 email to a friend ,"two cars loaded with gasoline and nails found abandoned in london friday 
52 people killed on july 7 2005 after bombs exploded on london bus trains 
british capital wracked by violence by the ira for years ",Police defuse a bomb consisting of 200 liters of fuel gas cylinders and nails found in an abandoned car in haymarket central london. A second car packed with gas and nails was later found to have been parked just a few hundred yards from the first before it was towed away by traffic wardens in the early hours of friday.
77d7c8cf2a9432e395d629371a12790c563c19f7,bremen germany  carlos alberto who scored in fc portos champions league final victory against monaco in 2004 has joined bundesliga club werder bremen for a club record fee of  78 million euros 107 million carlos alberto enjoyed success at fc porto under jose mourinho im here to win titles with werder the 22yearold said after his first training session with his new club i like bremen and would only have wanted to come here carlos alberto started his career with fluminense and helped them to lift the campeonato carioca in 2002 in january 2004 he moved on to fc porto who were coached by jos mourinho and the club won the portuguese title as well as the champions league early in 2005 he moved to corinthians where he impressed as they won the brasileirobut in 2006 corinthians had a poor season and carlos alberto found himself at odds with manager emerson leo their poor relationship came to a climax at a copa sulamericana game against club atltico lans and carlos alberto declared that he would not play for corinthians again while leo remained as manager since january this year he has been on loan with his first club fluminense bundesliga champions vfb stuttgart said on sunday that they would sign a loan agreement with real zaragoza on monday for ewerthon the third top brazilian player to join the german league in three days a vfb spokesman said ewerthon who played in the bundesliga for borussia dortmund from 2001 to 2005 was expected to join the club for their preseason training in austria on monday on friday ailton returned to germany where he was the leagues top scorer in 2004 signing a oneyear deal with duisburg on a transfer from red star belgrade email to a friend ,"werder bremen pay a club record 107 million for carlos alberto 
the brazilian midfielder won the champions league with fc porto in 2004 
since january he has been on loan with his first club fluminense ",Brazilian striker carlos alberto has joined werder bremen for a club record fee of  78 million euros 107 million. The 22-year-old enjoyed success at fc porto under jos mourinho. He has been on loan with his first club fluminense bundesliga champions vfb stuttgart.
35f0e33de7923036a97ac245d899f990bda5e242,washington cnn  vice president dick cheney will serve as acting president briefly saturday while president bush is anesthetized for a routine colonoscopy white house spokesman tony snow said friday bush is scheduled to have the medical procedure expected to take about 2 12 hours at the presidential retreat at camp david maryland snow said bushs last colonoscopy was in june 2002 and no abnormalities were found snow said the presidents doctor had recommended a repeat procedure in about five years the procedure will be supervised by dr richard tubb and conducted by a multidisciplinary team from the national naval medical center in bethesda maryland snow said a colonoscopy is the most sensitive test for colon cancer rectal cancer and polyps small clumps of cells that can become cancerous according to the mayo clinic small polyps may be removed during the procedure snow said that was the case when bush had colonoscopies before becoming president snow himself is undergoing chemotherapy for cancer that began in his colon and spread to his liver snow told reporters he had a chemo session scheduled later friday  watch snow talk about bushs procedure and his own colon cancer   the president wants to encourage everybody to use surveillance snow said the american cancer society recommends that people without highrisk factors or symptoms begin getting screened for signs of colorectal cancer at age 50 email to a friend ,"president bush will have a routine colonoscopy saturday 
while hes anesthetized his powers will be transferred to the vice president 
bush had last colonoscopy in 2002 which found no problems ",President bush to have routine colonoscopy friday. Procedure expected to take about 2 12 hours at the presidential retreat at camp david maryland. President bush is undergoing chemotherapy for cancer that began in his colon and spread to his liver. The president wants to encourage everybody to use surveillance for colon cancer.
2ad31cae96512af5105b9b23f9b681dc732b2605,san francisco california cnn   a magnitude 42 earthquake shook the san francisco area friday at 442 am pt 742 am et the us geological survey reported the quake left about 2000 customers without power said david eisenhower a spokesman for pacific gas and light under the usgs classification a magnitude 42 earthquake is considered light which it says usually causes minimal damage we had quite a spike in calls mostly calls of inquiry none of any injury none of any damage that was reported said capt al casciato of the san francisco police it was fairly mild  watch police describe concerned calls immediately after the quake   the quake was centered about two miles eastnortheast of oakland at a depth of 36 miles the usgs said oakland is just east of san francisco across san francisco bay an oakland police dispatcher told cnn the quake set off alarms at peoples homes the shaking lasted about 50 seconds said cnn meteorologist chad myers according to the usgs magnitude 42 quakes are felt indoors and may break dishes and windows and overturn unstable objects pendulum clocks may stop email to a friend ,"2000 customers without electricity power company says 
magnitude 42 quake set off home alarms says oakland police dispatcher 
it was fairly mild police say no immediate reports of injuries damage 
it was centered two miles eastnortheast of oakland about 36 miles deep ",san francisco california a magnitude 42 earthquake shook the san francisco area friday at 442 am pt 742 am et the us geological survey reported the quake left about 2000 customers without power. The quake was centered about two miles eastnortheast of oakland at a depth of 36 miles.
0d43b97000ff852282c89d8d105e41495c0ee9bd,washington cnn  there is no remaining hope of finding six men trapped for almost a month in a utah coal mine alive a federal official said saturday isaac arellano holds a candle and sings during a fundraiser for miners tuesday in price utah over the past 25 days the mine safety and health administration has exhausted all known options in our attempt to reach the six miners richard stickler head of the agency said in a statement the thoughts and prayers of the dedicated professionals at msha are with the families sympathy for the failed efforts also came saturday from the white house last night a difficult decision was made to end the search president bush said in a statement laura and i are deeply saddened by this tragedy and continue to pray for the families of these men labor secretary elaine chao called the ordeal heartbreaking the grueling aroundtheclock rescue operation that claimed three lives and injured six others has also taken a tremendous toll on the many brave rescuers and the local community and our thoughts and prayers are with them all chao said in a statement after drilling seven holes into mine tunnels from the mountaintop above there has been no sign of the miners  and microphones have picked up no sound from the men  see a timeline of rescue efforts   tests showed underground oxygen levels were too low to sustain human life we basically told the families that at this point in time weve run out of options stickler said at a news conference late friday weve consulted with the people that we have here weve consulted with the technical support in pittsburgh and weve consulted with private consultants in terms of where we can go he said and basically through all the information weve gleaned over the past nearly four weeks in terms of the conditions we found in terms of the air readings we found down there and  everything else we just dont know where else we can put a hole to get any other information  see photos of the rescue mission   there were no public statements saturday from bob murray president and ceo of murray mining coowner of the crandall canyon mine who was the outspoken face of the rescue operation for the first three weeks then largely disappeared from public view federal officials became the spokesmen no one from murray mining was present at fridays news conference they are done its finished the attorney for the families said according to the saturday edition of the salt lake tribune its a hard and bitter pill for our families and there were quite a few tears shed the newspaper quotes colin king as saying the men were trapped during a collapse on august 6 and it is not known whether they survived the cavein efforts to reach them were suspended 10 days later when two rescuers and a federal mining official were killed and six people were injured in a second collapse as they tried to tunnel horizontally toward the area where the men had been working murray said last week that the search effort would stop if no signs of life were found at the sixth hole under pressure from the families however he agreed to try one more time families wanted officials to drill a hole large enough to send down a rescue capsule the effort to lower the robotic device down a seventh hole had been called a long shot by an official mshas stickler said that hole was drilled into the crandall canyon mine on thursday but there were problems with a robotic camera that teams were trying to lower into it work resumed friday this time at the fourth hole but the camera could only descend about 7 feet he said basically what it saw was really not that much there was quite a bit of mud in there water coming down the hole it really couldnt go any farther than seven feet he said of the latest try in addition the roof was sagging the families asked many many questions and we answered them all the best we could basically coming to the conclusion that we had run out of options murray said last saturday he has already filed paperwork with federal regulators to permanently close and seal the crandall canyon mine i will never come back to that evil mountain he said friends and family have identified the six missing miners as luis hernandez manuel sanchez kerry allred carlos payan brandon phillips and don erickson email to a friend ,"new president bush says he and first lady are deeply saddened by the tragedy 
mine safety and health administration chief weve run out of options
the six men have been trapped underground since august 6 
seven bore holes drilled into the mountain have found no signs of life ",There is no remaining hope of finding six men trapped for almost a month in a utah coal mine alive a federal official said s Saturday. The men were trapped during a collapse on august 6 and it is not known whether they survived the cavein efforts to reach them were suspended 10 days later when two rescuers and a federal mining official were killed.
bf0cd4ccacd4fe045995338f4c44d9cf18000226,cnn  at least 14 people were killed and 60 others wounded thursday when a bomb ripped through a crowd waiting to see algerias president in batna east of the capital of algiers the algerie presse service reported a wounded person gets first aid shortly after thursdays attack in batna algeria the explosion occurred at 5 pm about 20 meters 65 feet from a mosque in batna a town about 450 kilometers 280 miles east of algiers security officials in batna told the staterun news agency the bomb went off 15 minutes before the expected arrival of president abdelaziz bouteflika it wasnt clear if the bomb was caused by a suicide bomber or if it was planted the officials said later thursday algerias interior minister noureddine yazid zerhouni said a suspect person who was among the crowd attempted to go beyond the security cordon but the person escaped immediately after the bomb exploded the press service reported bouteflika made his visit to batna as planned adding a stop at a hospital to visit the wounded before he returned to the capital there was no immediate claim of responsibility for the bombing algeria faces a continuing islamic insurgency according to the cia in july 33 people were killed in apparent suicide bombings in algiers that were claimed by an al qaedaaffiliated group bouteflika said terrorist acts have nothing in common with the noble values of islam the press service reported email to a friend  cnns mohammed tawfeeq contributed to this report,"bomb victims waiting for presidential visit 
blast went off 15 minutes before presidents arrival 
algeria faces islamic insurgency 
al qaedaaffiliated group claimed july attacks ",At least 14 people were killed and 60 others wounded when a bomb ripped through a crowd waiting to see algerias president in batna east of the capital of algiers. The bomb went off 15 minutes before the expected arrival of president abdelaziz bouteflika it wasnt clear if the bomb was caused by a suicide bomber or if it was planted.
2f43e9dfaa43ffbddbce339a8b6403ddce43b38a,cnn  football superstar celebrity fashion icon multimilliondollar heartthrob now david beckham is headed for the hollywood hills as he takes his game to us major league soccer cnn looks at how bekham fulfilled his dream of playing for manchester united and his time playing for england the worlds famous footballer has begun a fiveyear contract with the los angeles galaxy team and on friday beckham will meet the press and reveal his new shirt number this week we take an in depth look at the life and times of beckham as cnns very own becks becky anderson sets out to examine what makes the man tick  as footballer fashion icon and global phenomenon its a long way from the streets of east london to the hollywood hills and becky charts beckhams incredible rise to football stardom a journey that has seen his skills grace the greatest stages in world soccer she goes in pursuit of the current hottest property on the sportscelebrity circuit in the us and along the way explores exactly whats behind the man with the golden boot cnn will look back at the life of beckham the wonderfully talented youngster who fulfilled his dream of playing for manchester united his marriage to pop star victoria and the trials and tribulations of playing for england well look at the highs scoring against greece the lows being sent off during the world cup the man u departure for the galacticos of madrid  and now the home depot stadium in la well ask how beckham and his family will adapt to life in los angeles  the people the places to see and be seen and the celebrity endorsement beckham is no stranger to exposure he has teamed with reggie bush in an adidas commercial is the face of motorola is the face on a playstation game and doesnt need fashion tips as he has his own international clothing line but what does the star couple need to do to become an accepted part of tinseltowns glitterati the road to major league football in the usa is a wellworn route for some of the worlds greatest players we talk to some of the former greats who came before him and examine what impact these overseas stars had on us soccer and look at what is different now we also get a rare glimpse inside the david beckham academy in la find out what drives the kids and who are their heroes the perception that in the usa soccer is a game for girls after the teenage years is changing more and more young kids are choosing the european game over the traditional us sports email to a friend ,"beckham has agreed to a fiveyear contract with los angeles galaxy 
new contract took effect july 1 2007 
former english captain to meet press unveil new shirt number friday 
cnn to look at beckham as footballer fashion icon and global phenomenon ",Football superstar celebrity fashion icon multimilliondollar heartthrob now david beckham is headed for the hollywood hills as he takes his game to us major league soccer. The worlds famous footballer has begun a fiveyear contract with the los angeles galaxy team. On friday beckham will meet the press and reveal his new shirt number this week.
eb68bc51ed4fc727a1af058192a3fef0916c91e7,cnn  a virus found in healthy australian honey bees may be playing a role in the collapse of honey bee colonies across the united states researchers reported thursday honey bees walk on a moveable comb hive at the bee research laboratory in beltsville maryland colony collapse disorder has killed millions of bees  up to 90 percent of colonies in some us beekeeping operations  imperiling the crops largely dependent upon bees for pollination such as oranges blueberries apples and almonds the us department of agriculture says honey bees are responsible for pollinating 15 billion worth of crops each year in the united states more than 90 fruits and vegetables worldwide depend on them for pollination signs of colony collapse disorder were first reported in the united states in 2004 the same year american beekeepers started importing bees from australia the disorder is marked by hives left with a queen a few newly hatched adults and plenty of food but the worker bees responsible for pollination gone the virus identified in the healthy australian bees is  israeli acute paralysis virus iapv  named that because it was discovered by hebrew university researchers although worker bees in colony collapse disorder vanish bees infected with iapv die close to the hive after developing shivering wings and paralysis for some reason the australian bees seem to be resistant to iapv and do not come down with symptoms scientists used genetic analyses of bees collected over the past three years and found that iapv was present in bees that had come from colony collapse disorder hives 96 percent of the time but the study released thursday on the science express web site operated by the journal science cautioned that collapse disorder is likely caused by several factors this research give us a very good lead to follow but we do not believe iapv is acting alone said jeffery s pettis of the us department of agricultures bee research laboratory and a coauthor of the study other stressors on the colony are likely involved this could explain why bees in australia may be resistant to colony collapse there are no cases  in australia at all entomologist dave britton of the australian museum told the sydney morning herald last month it is a northern hemisphere phenomenon bee ecology expert and university of florida professor jamie ellis said earlier this year that genetic weakness bred into bees over time pathogens spread by parasites and the effects of pesticides and pollutants might be other factors researchers also say varroa mites affect all hives on the us mainland but are not found in australia university of georgia bee researcher keith s delaplane said thursday the study offers a warning  and hope one nagging problem has been a general inability to treat or vaccinate bees against viruses of any kind said delaplane who has been trying to breed bees resistant to the varroa mite but in the case of iapv there is evidence that some bees carry genetic resistance to the disorder this is yet one more argument for beekeepers to use honey bee stocks that are genetically disease and pestresistant bee researchers will now look for stresses that may combine to kill bees the next step is to ascertain whether iapv alone or in concert with other factors can induce ccd colony collapse disorder in healthy bees said ian lipkin director of the center for infection and immunity at columbia university mailman school of public health besides the columbia and usda researchers others involved in the study released thursday include researchers from pennsylvania state university the pennsylvania department of agriculture the university of arizona and 454 life sciences email to a friend ,"colony collapse disorder has killed millions of bees 
scientists suspect a virus may combine with other factors to collapse colonies 
disorder first cropped up in 2004 as bees were imported from australia 
15 billion in us crops each year dependent on bees for pollination ",Virus found in healthy australian honey bees may be playing a role in the collapse of honey bee colonies across the united states. colony collapse disorder has killed millions of bees  up to 90 percent of colonies in some us beekeeping operations imperiling the crops largely dependent upon bees for pollination such as oranges blueberries apples and almonds.
ad021a7924ee57491cee8576499ac196b1afeb23,london england  savers at a leading uk mortgage bank lined up for a second day to empty their accounts saturday a day after the lender was bailed out by the bank of england after heavily slashing profit forecasts fearful customers line up to withdraw cash from a northern rock branch in southeast london on friday long lines formed before counters opened at the northern rock building society one of the uks top five lenders as worried customers ignored reassurances from the bank and the government customers are believed to have already withdrawn about 1 billion 2 billion since the banks woes were revealed prompting speculation that the global credit crunch made raising funds through commercial borrowing difficult shares in northern rock dropped up to 30 percent in friday trading with problems spilling over the european banking sector  the british bankers association has urged customers to calm down according to the uk press association it said northern rock is a sound and safe bank and there is absolutely no reason for either mortgage customers or savers to worry meanwhile finance minister alistair darling said the bank of england had stepped in to create a stable banking system he said people can use their accounts in the usual way they can carry on making their mortgage payments in the usual way northern rock will be able to carry on its business northern rock chief executive adam applegarth said yesterday that the bank had yet to draw on the emergency cash which he called a backdrop in case we need to use it according to pa email to a friend ,"savers at leading uk mortgage bank lined up to empty their accounts 
northern rock was bailed out by the bank of england a day earlier 
reassurances that banks was safe have gone unheeded by many ",Long lines formed before counters opened at the northern rock building society one of the uks top five lenders. Customers are believed to have already withdrawn about 1 billion 2 billion since the banks woes were revealed prompting speculation that the global credit crunch made raising funds through commercial borrowing difficult shares in northern rock dropped up to 30 percent in friday trading.
9d7fc7fd9ffbfecb1c458b9929fa02e6c3538368,las vegas nevada cnn   former football star oj simpson will be held without bail after his arrest on robbery and assault charges police announced late sunday police released this mug shot of oj simpson after his arrest simpson is accused of having directed several other men in an alleged armed robbery of sports memorabilia in a room at a las vegas hotel room las vegas authorities said they have no information leading them to believe simpson was carrying a firearm during the alleged incident at the palace station hotel and casino police said simpson and other men burst into the room and walked out with the memorabilia including some that was unrelated to simpson police said we dont believe that anyone was roughed up but there were firearms involved lt clint nichols told reporters nichols said the firearms were pointed at the victims a reporter asked nichols was oj was the boss in that room nichols responded that is what we believe yes  watch simpson transferred sunday in handcuffs   the alleged victims were identified as bruce fromong a sports memorabilia collector who described the incident as a home invasiontype robbery and alfred beardsley who has been quoted by celebrity web site tmzcom as saying that simpson later apologized to him and told him he regretted the incident acting on a tip police met over the weekend at mccarran international airport with 46yearold walter alexander of mesa arizona who told them about the alleged robbery and validated the tipsters information capt james dillon told reporters alexander was arrested saturday night on two counts of robbery with a deadly weapon two counts of assault with a deadly weapon conspiracy to commit robbery and burglary with a deadly weapon he was released on his own recognizance and returned to mesa either saturday night or early sunday morning dillon said in addition investigators are seeking four other men they believe accompanied simpson into the hotel room nichols said nichols said there is a social relationship between the individuals that we identified and oj simpson though simpson is not accused of having brandished a gun himself two firearms that police said were used were recovered early sunday in one of three searches investigators would would not divulge where the weapons were found nichols dismissed an initial report that the men may have been offduty police there is no truth to that whatsoever he said that came as a result of some language that was used when the individuals burst into the room that led our victims to believe that they may have been police simpson 60 has acknowledged taking some items that belonged to him but he has denied that any weapons were involved whether the property belonged to mr simpson or not is still in debate nichols said we are still in the process of sorting that out nichols also said that some of the property taken had simpsons signature but there was some other property taken as well he said i believe there were some joe montana cleats and some signed baseballs and other stuff the latest charges against simpson mean he faces the prospect of another prosecution more than a decade after the june 1994 stabbing deaths of his exwife nicole brown simpson and ron goldman simpson was acquitted of murder the following year the trial riveted much of the united states but in 1997 a jury found him liable for the deaths in a civil case brought by the goldman family simpson was ordered to pay the families a total of 335 million for the deaths  goldman had gone to nicole simpsons los angeles home to return a pair of glasses the day of the slayings goldmans sister kim goldman said she wasnt surprised by the robbery allegations since simpson thinks he can do no wrong hes capable of stabbing people to death so i think robbery is nothing surprising she said normal logical civilminded lawabiding people dont storm a room with guns demanding stuff back fromong had testified on simpsons behalf in the civil case telling the court that prices for simpson memorabilia had dropped substantially since the 1995 verdict his testimony was part of the defenses contention that simpson could not afford to pay the goldmans simpson recently wrote a book originally titled if i did it and had planned to publish it himself but a public outcry led to the cancellation of his book deal a bankruptcy judge subsequently awarded the goldmans the rights to the book in light of their inability to collect the wrongful death award the goldmans retitled the book if i did it confessions of the killer that book just hit bookstores email to a friend  cnns ted rowlands contributed to this report,"no bail for exnfl star accused of directing men in alleged armed robbery 
simpson faces charges of robbery assault burglary and conspiracy 
alleged robbery involved sportsrelated items police say 
simpson arrested sunday in las vegas but he says items were his ",Former football star oj simpson will be held without bail after his arrest on robbery and assault charges police announced late sunday. simpson is accused of having directed several other men in an alleged armed robbery of sports memorabilia in a room at a las vegas hotel room. Authorities said they have no information leading them to believe simpson was carrying a firearm during the alleged incident.
30cb674030b01014d2c87b92f09152857e249631,lagos nigeria reuters  nigerias television survival show has been suspended after a contestant drowned in preparation for the program said dutch brewer heinekens local unit which is sponsoring the show anthony ogadje 25 and nine other contestants had gone to shere hills lake in nigerias hilly plateau state to prepare for the gulder ultimate search which sets a variety of physical challenges for participants a statement from nigerian breweries on monday said ogadje died suddenly and he was thought to have drowned all attempts to revive him by the attendant medical team and the lifeguards including his fellow contestants failed said nigerian breweries which is majorityowned by the dutch giant broadcasting had been due to start on thursday in the show the weakest contestants are evicted one by one until a winner emerges the prize money is a big attraction in a country where most people live in extreme poverty and benefit little from nigerias oil wealth the winner was to get 5 million naira about 39000 in cash a fourwheel drive jeep and another 500000 naira about 3900 to buy clothes the winner could also have expected to become an instant celebrity attracting sponsorship deals the ultimate search which started in 2004 gets high ratings email to a friend  copyright 2007 reuters all rights reservedthis material may not be published broadcast rewritten or redistributed,"anthony ogadje 25 reportedly drowned in shere hills lake 
he was preparing for the show gulder ultimate search
dutch brewer heinekens local unit sponsors the program ", anthony ogadje 25 and nine other contestants had gone to shere hills lake in nigerias hilly plateau state to prepare for the gulder ultimate search. The weakest contestants are evicted one by one until a winner emerges the prize money is a big attraction in a country where most people live in extreme poverty.
d41dc7fc05273a37f0aceaf4f3e35a187f12653e,cnn  a former government contract employee was indicted on charges of stealing restricted nuclear energyrelated materials and putting the united states at risk the department of justice announced thursday sources say the classified materials were taken from the east tennessee technology park roy lynn oakley 67 of roane county tennessee appeared in federal court in knoxville on thursday oakley was briefly detained for questioning in the case in january when authorities first learned of the alleged plot to divulge the materials government sources told cnn he voluntarily surrendered thursday at an fbi field office in knoxville the sources said oakley is a former employee of bechtel jacobs the department of energys prime environmental management contractor at the east tennessee technology park prosecutors said the indictment states that oakley having possession of access to and having been entrusted with sections of barriers and associated hardware used for uranium enrichment through the process of gaseous diffusion  having reason to believe that such data would be utilized to injure the united states and secure an advantage to a foreign nation did communicate transmit and disclose such data to another person the transfer took place january 26 the indictment alleges oakley is also charged with converting the material and restricted data to his own use he began doing so on about october 17 2006 and continued through january prosecutors said prosecutors said the materials involved have been examined by scientists and posed no threat to people who may have come into contact with them oakleys attorney herb moncier said outside court thursday that oakleys job was to break rods into little pieces and throw them away moncier said oakley had a security clearance but moncier did not believe it was a highlevel clearance the government alleges that in january oakley attempted to sell the pieces of scrap to someone he thought was a french agent  but in reality was an undercover fbi agent moncier said he said he questions whether those broken pieces would be considered an appliance under the law mr oakley has cooperated fully for the last six months said moncier who added that he had traveled to washington for work on the case each count carries a possible sentence upon conviction of up to 10 years in prison and a 250000 fine while none of the stolen equipment was ever transmitted to a foreign government or terrorist organization the facts of this case demonstrate the importance of safeguarding our nuclear technology and pursuing aggressive prosecution against those who attempt to breach the safeguards and put that technology in the wrong hands kenneth wainstein assistant attorney general for national security said in the justice department statement one government source said the materials involved are not the crown jewels but they should not have been taken from the facility a barrier is used to filter uranium during the enrichment process according to nuclear energy officials but a significant number of barriers are needed to do that job sources told cnn that federal authorities have been following oakley and investigating the case for at least six months after he allegedly tried to sell the classified material oakley described as a lowlevel employee apparently did not make contact with any foreign government and is not a foreign agent of any kind an official familiar with the case said a government official with with knowledge of the case said that when authorities learned of oakleys alleged intentions six months ago the fbi and department of energy launched a joint investigation the fbi then developed a sting operation government officials familiar with the case said and authorities intervened before there could be any involvement of a foreign country east tennessee technology park is an area of the does oak ridge reservation where we are currently decontaminating and decommissioning buildings that were last used in 1985 gerald boyd manager of the does oak ridge site office said thursday when they were in use now over 20 years ago some of the buildings at ettp housed facilities used for the enrichment of uranium boyd said the technology park and the reservation are protected by multiple layers of security systems and detection programs both visible and unseen meant to identify rogue employees attempting to abuse their access and position in this case a review of security procedures showed that the system worked and successfully identified the individual in question he said email to a friend  cnns terry frieden and kelli arena contributed to this report,"new indictment man tried to pass nuclear filters to foreign agent 
new roy lynn oakley appears in court in tennessee after surrendering 
new facilitys role is to break down decommissioned equipment 
new lawyer oakleys job was to break machine parts into pieces pitch them ",A former government contract employee was indicted on charges of stealing restricted nuclear energyrelated materials and putting the united states at risk. The classified materials were taken from the east tennessee technology park. The materials involved have been examined by scientists and posed no threat to people who may have come into contact with them.
